,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery
694,Kero Kero Bonito,Make Believe,26,2018-09-22T20:08:29Z,2018-09-17,6OqhFYFJDnBBHas02HopPT,1gEMQ9Qxco4ZIL8vH6WdOk,5 days 20:08:29.000000000,5.0
695,Neon Indian,Slumlord,23,2018-09-10T02:38:04Z,2015-10-16,0KydPQPUUoTNhmiHKOg5Er,2weQYYPcdFveCzVfcgTxix,1060 days 02:38:04.000000000,1060.0
696,Gruppo Sportivo,Hey Girl,31,2018-09-23T02:15:18Z,1978-11-11,43NJEdCasDjCttH1AgahwO,6qjZbU7WQbnyipB8I8nlsa,14561 days 02:15:18.000000000,14561.0
697,Ambrose Akinmusire,a blooming bloodfruit in a hoodie,9,2018-09-23T16:43:03Z,2018-09-14,4ai53dgSBGhQwcFtGyY1bF,0V5xJIpfAR8vfUqekyVX7e,9 days 16:43:03.000000000,9.0
698,Kelly Moran,Helix (Edit),37,2018-09-23T16:46:46Z,2018-09-06,1SFqXNEGetmMW6VPZseNqy,4rv3UTtKes3ICbrUAV3XWy,17 days 16:46:46.000000000,17.0
699,Beth Orton,I Never Asked To Be Your Mountain,33,2018-09-23T16:52:38Z,2018-06-01,6cLEWhEKQl6nAvgr60M7zC,0d03EZuaXoZrVXQJom4YeM,114 days 16:52:38.000000000,114.0
700,Kontages,Contagious,13,2018-09-07T02:37:26Z,2015-07-23,1pZQKC6RESDmHitEw5rHok,4iI8bSFHde2lQTbEX61XVB,1142 days 02:37:26.000000000,1142.0
701,Emptyset,Dissolve,27,2018-09-23T02:07:26Z,2017-01-27,6iVzn7VOmHkhFAnB8XAGZ4,6GVeRNxRm2xU0DfddzNVtE,604 days 02:07:26.000000000,604.0
702,Bad Luck,Capital,0,2018-09-23T16:54:14Z,2018-08-17,5Cg8yA6ZmSge0qEJPuO2mE,5xkYCRY4C6ZSizC8QvvlsP,37 days 16:54:14.000000000,37.0
703,Ruthven,Hypothalamus,44,2018-08-01T18:39:53Z,2018-07-26,2FxdltjRC96gWJ7tMUadnz,6OtoPF68bGySlRWxJtgwQF,6 days 18:39:53.000000000,6.0
704,Donny McCaslin,Club Kidd,2,2018-08-13T00:41:07Z,2018-08-02,1CS1JV6wZUIf5hbsWoiH1M,0gNMEgwEzN6JoMVOCOUFNY,11 days 00:41:07.000000000,11.0
705,Louis Cole,Real Life,27,2018-08-13T00:41:58Z,2018-08-10,6uIst176jhzooPMetg2rtH,0MHqixUUjcWIlIYnd8q5ZZ,3 days 00:41:58.000000000,3.0
706,Jacob Mann Big Band,Baby Carrots,29,2018-08-13T00:37:19Z,2018-07-18,5B6X5CZS2DBDhWvwrXjJch,1rqQjvJPZbGTpVxdYwvDdn,26 days 00:37:19.000000000,26.0
707,The Mattson 2,Resolution,30,2018-08-13T00:41:07Z,2018-07-27,3YoL2CCR3wyqJndcEDBwBH,1wqBcvFgO5EmpTS7aEfKCd,17 days 00:41:07.000000000,17.0
708,Luke Bergman,Funball,0,2018-08-14T03:33:24Z,2018-08-01,2PqHbg123wqbCQmZM3LN1V,6oCddxuVHWdwkdcrrDbPsd,13 days 03:33:24.000000000,13.0
709,MC Fioti,Bum Bum Tam Tam,72,2018-08-06T01:42:44Z,2017-12-15,2W6kbe0nm96COrHzNmfLLd,6k2900NjJeVqZM55G3Danu,234 days 01:42:44.000000000,234.0
710,Daveed Diggs,"Easy Come, Easy Go",40,2018-08-01T18:39:38Z,2018-07-13,3twuAojvYNrlWZpMkxLm3P,0T4o2fxS3szl0QciWTwm7r,19 days 18:39:38.000000000,19.0
711,RP Boo,Back from the Future,0,2018-08-01T19:08:56Z,2018-07-06,678aHai0twQ5ZJcqO1KYWl,0AeVZhkvteB3NicGyfDpVV,26 days 19:08:56.000000000,26.0
712,Circles Around The Sun,Immovable Object,0,2018-08-06T23:15:19Z,2018-06-14,4Aixcj6XBhqbdEHDKS7QcH,0u3mK6vCWnpBeM2wyjJxRO,53 days 23:15:19.000000000,53.0
713,Louis Cole,Freaky Times,26,2018-08-13T00:41:58Z,2018-08-10,6uIst176jhzooPMetg2rtH,2HiY41d3PVdJVk8EJY4BKN,3 days 00:41:58.000000000,3.0
714,Nicolas Moreaux,The Bard,1,2018-08-13T00:36:57Z,2018-06-08,1dB3P0nCe9JD3qaFUDH9PW,09OosIkUh3qgh5F3kIHWQr,66 days 00:36:57.000000000,66.0
715,Chaka Khan,Like Sugar,51,2018-08-13T00:37:03Z,2018-06-14,6mQfAAqZGBzIfrmlZCeaYT,6uUyZC6Bhfj6Q29stciUz0,60 days 00:37:03.000000000,60.0
716,Jacob Mann Big Band,Parking Ticket,24,2018-08-13T00:37:19Z,2018-07-18,5B6X5CZS2DBDhWvwrXjJch,2bXFRZpkHjS1iTG2qlxX2L,26 days 00:37:19.000000000,26.0
717,Four,Rabbit,0,2018-08-13T00:37:32Z,2018-07-27,1G53axgcQLgCHvjEVXbv5G,078uyC6sHX37nb3CHT245w,17 days 00:37:32.000000000,17.0
718,Luke Bergman,Walking Home from Work,0,2018-08-14T03:33:24Z,2018-08-01,2PqHbg123wqbCQmZM3LN1V,1uwErWhKcuZly1xuTKgYuT,13 days 03:33:24.000000000,13.0
719,Gruppo Sportivo,Hey Girl,31,2018-08-13T00:38:11Z,1978-11-11,43NJEdCasDjCttH1AgahwO,6qjZbU7WQbnyipB8I8nlsa,14520 days 00:38:11.000000000,14520.0
720,Pat Martino,Catch,0,2018-08-13T00:38:24Z,2009-07-15,4DlMMgnldzX6OkCskmeGKz,2qBCilu036HAkBUN7enjs8,3316 days 00:38:24.000000000,3316.0
721,Kenny Loggins,Rainbow Connection,44,2018-08-13T00:41:07Z,1994-05-20,3Y3xIwWyq5wnNHPp5gPjOW,5IWjLo1jTrpcfdkCf4EeHb,8851 days 00:41:07.000000000,8851.0
722,Blood Orange,Charcoal Baby,15,2018-08-13T00:41:07Z,2018-07-26,6LEeAFiJF8OuPx747e1wxR,4yOT0bYT83QZ0aXlJ3Tb2p,18 days 00:41:07.000000000,18.0
723,"Astronauts, etc.",Shake It Loose,0,2018-08-13T00:41:07Z,2015-09-18,2CXaub1yYrSk6ruDtOx6LZ,0v3MCadYkwC0UkSykPmUiT,1060 days 00:41:07.000000000,1060.0
724,Louis Cole,Things,34,2018-08-13T00:41:58Z,2018-08-10,6uIst176jhzooPMetg2rtH,63ytaFSASqV6idTaZxjv5R,3 days 00:41:58.000000000,3.0
725,Lisa Hannigan,Swan,40,2018-08-14T03:36:05Z,2018-08-09,0z7Yuv7DuDQ5SaVn4VSlLt,0pEHyhmU2lMlQWy2TTzR3v,5 days 03:36:05.000000000,5.0
726,"Medeski, Martin & Wood",End of the World Party,12,2018-08-27T22:20:15Z,2018-08-17,2Hg4SUNDuIn8xIidz9GxFw,23IfrovI4RDdHsXhtbMUSw,10 days 22:20:15.000000000,10.0
727,José James,Use Me,26,2018-08-28T23:17:26Z,2018-08-24,4l2MwXYwUDQKHcUXwCZjEz,1fHsznlLMycWO9eP5Zdj1N,4 days 23:17:26.000000000,4.0
728,The Marías,Cariño,60,2018-08-28T23:18:39Z,2018-08-17,2sSGPbdZJkaSE2AbcGOACx,55DyBUkjebkcYhDGfEXitR,11 days 23:18:39.000000000,11.0
729,GoldLink,Some Girl (feat. Steve Lacy),60,2018-08-28T23:20:57Z,2017-03-24,5XenQ7XfcvQdfIbpLEFaKQ,6wOdpwaVrRtWlVSQNMBNQU,522 days 23:20:57.000000000,522.0
730,Christian Scott aTunde Adjuah,American't,6,2018-08-28T23:25:21Z,2014-01-01,2q37Nw8NND2z1T1KU5XVfn,7eq4Ij0bfVYjcEqACv0XWk,1700 days 23:25:21.000000000,1700.0
731,Punch Brothers,Three Dots and a Dash,0,2018-07-02T20:34:51Z,2018-06-18,4gFssfOmWNY3LfIZ3zyoy4,4uMbq6BjhXy6Dru1XhrJaU,14 days 20:34:51.000000000,14.0
732,Daniel Santiago,Simbiose,19,2018-07-02T20:23:09Z,2017-05-12,7xk2FyMhjJrRvT8MNuBrUi,2jbL7Nm32CKU9WRuYaRC2c,416 days 20:23:09.000000000,416.0
733,Blanko Basnet,Minnow,9,2018-07-03T19:31:58Z,2018-03-16,2SJJIN2VO9Cjvy0yhVuPEV,72O1G33C6ngC3kONeNgh2G,109 days 19:31:58.000000000,109.0
734,Adam Ratner,Dreamscape,3,2018-07-02T20:21:10Z,2018-05-16,4TqrWqGb9OUbR3ZGx23W4K,54FFxgNYSeoj8SXGZpGeP6,47 days 20:21:10.000000000,47.0
735,Sonnymoon,Root,33,2018-07-09T17:17:43Z,2018-03-23,35xB3GprzH0JnRoVrCfiUS,3urYxwEkcsXTtvF6c7pqDg,108 days 17:17:43.000000000,108.0
736,Louis Cole,When You're Ugly,16,2018-06-28T15:57:29Z,2018-06-28,6uIst176jhzooPMetg2rtH,2QsxPBJ142kUCwzblVVmhL,0 days 15:57:29.000000000,0.0
737,Clown Core,Truth and Life,33,2018-07-02T19:38:51Z,2018-03-03,6mtABo05yeYtPftYEVfGoV,4pvwyXkwtXdrKIXpOc0keI,121 days 19:38:51.000000000,121.0
738,Death Grips,Death Grips Is Online,50,2018-07-02T20:33:25Z,2018-06-22,5RADpgYLOuS2ZxDq7ggYYH,4EHv5m2D0zDYYAu4xZoYwm,10 days 20:33:25.000000000,10.0
739,Helado Negro,Source One,25,2018-07-03T00:15:50Z,2018-01-26,69qhRLDvsWJOhWGXXQ0lQQ,5jTXFWayftNL6DVLBXLDMP,158 days 00:15:50.000000000,158.0
740,Steve Angello,Eros,50,2018-07-02T22:35:52Z,2018-04-27,4FqPRilb0Ja0TKG3RS3y4s,21j57YHGKnwx2DR3YWnwrC,66 days 22:35:52.000000000,66.0
741,Louis S. Cohen,Love,0,2018-07-03T17:19:23Z,2018-07-03,3om4OGkd81AaHzBGE9wf8h,4hWF5j9fYmdwk60BMSdoHY,0 days 17:19:23.000000000,0.0
742,Gabriel Kahane,Model Trains,1,2018-07-03T19:18:56Z,2018-06-29,1ph6inW1HWQbwPSzoD1y0e,37pzKex2jMIIGvkMIGRNsU,4 days 19:18:56.000000000,4.0
743,Jepeto Solutions,Little Women,5,2018-06-27T23:28:34Z,2017-02-03,2F8WMVbezimYuQlzaBJl6W,2dP1fwST5LLjkNPKK0OV9x,509 days 23:28:34.000000000,509.0
744,Steady Holiday,Nobody's Watching,0,2018-07-03T00:14:04Z,2018-06-22,3jLDJWlhuDcbq1DTlWp0NM,7lmzvod5w0WpIYmAh5rGwK,11 days 00:14:04.000000000,11.0
745,The Sea and Cake,These Falling Arms,30,2018-06-28T22:08:23Z,2018-05-11,0ihBDeJlIlXo4LFfAllsGm,3PLOq7LdSwDVN19MCjJyXm,48 days 22:08:23.000000000,48.0
746,The Mynabirds,Be Here Now,11,2018-07-03T19:31:41Z,2017-08-24,6wWT7zLNVgTHbRh17E0tTk,3hQnZfL0EjKy4No53Ta4zO,313 days 19:31:41.000000000,313.0
747,The Lemon Twigs,Tailor Made,30,2018-07-03T00:19:11Z,2018-03-28,7eYZSXnQVCODCVmTV8Hk2T,2CcV0Kl5uBepe0IhANeeyI,97 days 00:19:11.000000000,97.0
748,Jon Brion,Title Credits,28,2018-07-01T05:35:10Z,2017-11-17,57YJQe0ayvIaRZJ3PW5nFP,6yZK3UlY2qJ9O3DCr9ZW0g,226 days 05:35:10.000000000,226.0
749,Natalie Prass,Short Court Style,6,2018-07-02T22:39:56Z,2018-02-26,0EmUT6i9rTu9ZHy1Tl1iuX,15Mxy1YPE1zaEpqgqAG8o8,126 days 22:39:56.000000000,126.0
750,Makeness,Who Am I to Follow Love,16,2018-07-03T19:23:18Z,2018-04-06,5xQkKp2z5Kt3OYoOcla503,5raUGeviTgjhx6KzmxxrJ4,88 days 19:23:18.000000000,88.0
751,Soulwax,Essential Four,43,2018-07-02T19:50:36Z,2018-06-22,43mWhBXSflupNLuNjM5vff,3IuvmmNshZg4PpZvAMW1yG,10 days 19:50:36.000000000,10.0
752,Adam Neely,The Hills,32,2018-07-02T21:22:57Z,2018-06-25,3tc5O6Blz62oYIm6cy6nDN,0K9hAButmnk18IT63Lkgkb,7 days 21:22:57.000000000,7.0
753,The Cactus Channel,Brickwall Hallelujah,34,2018-07-03T19:25:40Z,2017-04-21,5PvWhPEu0aTeImd5QVTSvW,14UmSbkHTj7fH7kghZ8pp0,438 days 19:25:40.000000000,438.0
754,Sam Gendel,THEEM AND VARIATIONS,26,2018-07-02T20:12:16Z,2018-06-15,3luuQQRuSBuDNnrkYvatnk,7K8TZQifjAJcH3x6tNqBV9,17 days 20:12:16.000000000,17.0
755,Too Many Zooz,Warriors,40,2018-07-19T21:15:43Z,2016-06-27,72rZmJbRFSY6IFJAysfOdr,0Mcj0sP4xiyctG9kDY86j8,752 days 21:15:43.000000000,752.0
756,MF DOOM,Death Wish,32,2018-07-03T19:08:04Z,2018-06-29,2pAWfrd7WFF3XhVt9GooDL,4yak9Be9f78oEKE81MHvwk,4 days 19:08:04.000000000,4.0
757,YELLOW MAGIC ORCHESTRA,Yellow Magic (Tong Poo),44,2018-07-03T19:14:10Z,1979-07-25,2JIf5JxI3ypOSfrfNIIMQE,12x2jPGYAjdiyemtFuqeU0,14223 days 19:14:10.000000000,14223.0
758,Don Blackman,"Holding You, Loving You",0,2018-07-02T21:10:26Z,2012-03-23,0aavHBWTe9ng2jWfnnQ0hp,0ermvAtV9VbHbC1kAXSMbg,2292 days 21:10:26.000000000,2292.0
759,Hugh Masekela,Jungle Jim,0,2018-07-02T19:50:55Z,1964-04-10,1b3F5FI7TX4IWTNA4P1kWp,7xV7cxfXYq3H4aGX4cOhcY,19806 days 19:50:55.000000000,19806.0
760,H ZETTRIO,Fusion in Blue,30,2018-07-03T00:17:47Z,2018-03-07,5Ga4ie7tlXW9Fc6ObLbSCY,3sily3i9JzPChbnuo5tlRs,118 days 00:17:47.000000000,118.0
761,John Coltrane,Untitled Original 11386 - Take 2,27,2018-07-02T22:32:16Z,2018-06-29,2hGh5VOeeqimQFxqXvfCUf,7wRnVtR1tRQAzo2DgvEZRO,3 days 22:32:16.000000000,3.0
762,Otis Sandsjö,teppich,2,2018-07-18T04:10:56Z,2018-06-01,6diHo4GRFDIubnyPcfdt44,4XuWpIMOpRBmk3s3wjTLcp,47 days 04:10:56.000000000,47.0
763,I Think You're Awesome,Warm Milk,0,2018-07-18T04:10:56Z,2018-03-01,4tt0r6mVh339M8jIakNl9K,4gRyMCvIxxfZd9AeaLGKKd,139 days 04:10:56.000000000,139.0
764,Roller Trio,Decline of Northern Civilisation,12,2018-07-18T04:10:56Z,2018-06-22,0KfQj0nNgTWRxhj94iD5Z5,51ySgMnVfOorFhoGXbLn5c,26 days 04:10:56.000000000,26.0
765,Binker and Moses,The River’s Tale,3,2018-07-18T04:10:56Z,2018-06-22,7mKZJ0SITREZQovQF6Qeb4,4ROUhH1tgRoH44UpGgko4n,26 days 04:10:56.000000000,26.0
766,Dos Santos,caminante,0,2018-07-18T04:10:56Z,2018-06-15,12Av6pjGrpX0wfTTyXNsyP,39cpxD3jPyarvQNlS0aBmo,33 days 04:10:56.000000000,33.0
767,insaneintherainmusic,"Mii Channel (From ""Nintendo Wii Mii Channel"")",48,2018-07-19T23:58:05Z,2017-10-19,62GoYifV4njTdvS8lD2yYT,2C4wrDoJm6DU4nOCejVcTL,273 days 23:58:05.000000000,273.0
768,Circuit Des Yeux,Black Fly,36,2018-07-03T19:22:52Z,2017-10-20,7ASMj5TvVCYDILcfTockhI,7dwgNbHID0IU90Zfer7yJC,256 days 19:22:52.000000000,256.0
769,Jlin,Black Origami,0,2018-07-03T22:35:01Z,2017-05-19,23QKqAkKwti9zBiac6RFBA,7eh4uxnk68xjuYhYqrVUF9,410 days 22:35:01.000000000,410.0
770,Dario Slavazza,Trsr ISL,0,2018-07-10T16:16:56Z,2017-04-14,0ngituMMYxc98PPqP4nQeo,4gLIYi5PXStcL6H9cGIcnx,452 days 16:16:56.000000000,452.0
771,G3L,Red eye,0,2018-07-21T22:18:43Z,2018-07-20,4TPxmxFgJUaVh4wkMyALJI,5UXrw870wX65D7aHGs2wRI,1 days 22:18:43.000000000,1.0
772,Soft Hair,Relaxed Lizard,48,2018-07-21T23:02:01Z,2016-10-28,5AsILjsyA0MI31ybMkMTtz,7w5OIjIAaXlLmOSbBhD0bw,631 days 23:02:01.000000000,631.0
773,Punch Brothers,All Ashore,45,2018-07-22T03:04:41Z,2018-07-20,4gFssfOmWNY3LfIZ3zyoy4,3rSpUHBDRFr4MiFOjyEWvP,2 days 03:04:41.000000000,2.0
774,Mitski,Nobody,43,2018-07-22T03:25:17Z,2018-06-26,2uYWxilOVlUdk4oV9DvwqK,52yC8pZMs3XELEqAp1BpHp,26 days 03:25:17.000000000,26.0
775,SOPHIE,Ponyboy,43,2018-07-22T20:59:50Z,2018-06-14,5a2w2tgpLwv26BYJf2qYwu,5rZDwQojqIa77SnsOWhNaT,38 days 20:59:50.000000000,38.0
776,Louis Cole,Things (Edit),27,2018-07-26T06:42:38Z,2018-07-25,6uIst176jhzooPMetg2rtH,4wXz6lAjBH8mTs5o5NSPeX,1 days 06:42:38.000000000,1.0
777,Novalima,Ch'usay,33,2018-07-26T06:46:33Z,2018-07-20,2lN3yllrsFyoobMnKSfzsI,704xWR1nWpxhFRBbB8sboj,6 days 06:46:33.000000000,6.0
778,Fatoumata Diawara,Sowa,11,2018-07-27T19:17:21Z,2011-09-19,4G5ZJny3HvX6Il7eHVfnNC,4jKe4NnyGnDKb59svENink,2503 days 19:17:21.000000000,2503.0
779,Alain Caron,Slam the Clown,17,2018-07-28T18:28:44Z,1995-01-01,1jonOyRkfkvgd1MUyZtPgj,6OX6fzx546o2yweGSkaCUh,8609 days 18:28:44.000000000,8609.0
780,Ali Farka Touré,Okatagouna,13,2018-07-29T16:06:22Z,1988-01-01,3mNygoyrEKLgo6sx0MzwOL,7lwfMtQYsc1vNZm1wWWaxx,11167 days 16:06:22.000000000,11167.0
781,Buddy,Trouble On Central,51,2018-07-13T18:26:49Z,2018-05-10,6PDLwWvgYNMfBRLqC1h5cJ,4OJPvjtRdbibCaqWQaYUHz,64 days 18:26:49.000000000,64.0
782,Anna Meredith,Anno / Four Seasons: Stoop (Spring),1,2018-07-17T03:21:49Z,2018-07-03,5zDUidkda0GoYHu2vMr3G2,0vCKE5aPpAtdGcvcfzuPg2,14 days 03:21:49.000000000,14.0
783,Florence + The Machine,Delilah,52,2018-07-16T05:32:18Z,2015-06-01,1moxjboGR7GNWYIMWsRjgG,0fgSfUAnuJzzB8l8MdgRZg,1141 days 05:32:18.000000000,1141.0
784,Prince,I Wanna Be Your Lover,63,2018-07-18T05:17:35Z,1979-10-19,5a2EaR3hamoenG9rDuVn8j,4yrM5BVyJzy5Ed4GPO6e8j,14152 days 05:17:35.000000000,14152.0
785,Joey Dosik,Inside Voice,20,2018-06-04T15:52:30Z,2018-05-30,3kANxNTLNOhxpOPoCbGq9E,2exGKzR0XlsY95sJUAzrp6,5 days 15:52:30.000000000,5.0
786,Mike Mitchell,_ _ _,9,2018-06-27T22:05:17Z,2015-01-06,4y5KbLj7nD6CGw5Q4CDDx9,3zZRB613fSlGXeFPvcGEii,1268 days 22:05:17.000000000,1268.0
787,Soweto Kinch,Waved,15,2018-06-15T21:10:47Z,2016-11-14,6Z37ofcWV3ZDEMbevEtoSk,6sPRA5Bz2MHLWa0eA9OiqK,578 days 21:10:47.000000000,578.0
788,John Coltrane,Untitled Original 11383,33,2018-06-08T21:26:42Z,2018-06-08,2hGh5VOeeqimQFxqXvfCUf,4Mxv2NpWywFrS477J9dIuC,0 days 21:26:42.000000000,0.0
789,Otis Sandsjö,YUNG,5,2018-06-19T18:20:24Z,2018-06-01,6diHo4GRFDIubnyPcfdt44,4dxW3x6MR5d3G9xN4RZpCn,18 days 18:20:24.000000000,18.0
790,Dinosaur,Quiet Thunder,12,2018-06-19T18:22:08Z,2018-05-04,6SmZi1l1V08Xya4YqJf8WB,5taVqsnYzqNipJTRTMcMy9,46 days 18:22:08.000000000,46.0
791,Black Thought,Twofifteen,0,2018-06-27T04:06:32Z,2018-06-01,6DJEUXZm0e2rAohdoZ5Voo,6NghCICdlPWjiJt7Pp1Sxx,26 days 04:06:32.000000000,26.0
792,KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),64,2018-06-15T20:43:43Z,2018-06-08,2hPgGN4uhvXAxiXQBIXOmE,7GRTrWsP3yo2Fx8umJfA1X,7 days 20:43:43.000000000,7.0
793,Aphrotek,With A Twist (feat. Taron Benson),3,2018-06-26T00:57:30Z,2018-05-25,6cnOOzsrgzPayVXUyJ5zKF,617OecihKogr5QDxduaPA2,32 days 00:57:30.000000000,32.0
794,Georgia Anne Muldrow,Overload,14,2018-06-26T21:01:02Z,2018-06-20,2RdnkH5txHb9c4vGwq0I31,5zbUoVK2LKREa9UdwltaAv,6 days 21:01:02.000000000,6.0
795,Kadhja Bonet,Thoughts Around Tea,28,2018-06-13T18:26:46Z,2018-06-08,6sqZoZxe9BQwk7Zxh6STfF,05It00he7qwMO89POQHvdQ,5 days 18:26:46.000000000,5.0
796,String Boys,Emails That Matter,2,2018-06-19T17:57:51Z,2018-05-09,50DZ6ErP4fnnfknUijeIez,25pkrvTB4UgxbN84gzTWEZ,41 days 17:57:51.000000000,41.0
797,The Carters,SUMMER,50,2018-06-19T17:57:58Z,2018-06-16,4fpTMHe34LC5t3h5ztK8qu,54vcvhmByc2BC4k9JDcQrj,3 days 17:57:58.000000000,3.0
798,Sirintip,Pretend,14,2018-06-19T17:58:34Z,2018-02-09,6ZUFztmnNpggjzUXH4irFx,0DpnAPscNRacJFXjURSkF3,130 days 17:58:34.000000000,130.0
799,Daphni,Life’s What You Make It,38,2018-06-14T18:34:26Z,2017-10-06,4nhvb6x9ZhPiYCzrHDNia9,0JHMusx7591n8jxiNTWHQf,251 days 18:34:26.000000000,251.0
800,McFabulous,Days Alone,19,2018-06-14T18:32:46Z,2018-01-26,5EDNm4kUch70bkF8XD3GCs,3aMLIYALpTBATQkDQKIMVk,139 days 18:32:46.000000000,139.0
801,Miles Bonny,Miister Man,0,2018-06-15T21:38:08Z,2017-04-21,3SAMS1olAlq6wJ8Y7CApjs,5GXcDAYV5Na7p3CqndrE1G,420 days 21:38:08.000000000,420.0
802,De Jeugd Van Tegenwoordig,Het Mysterie van de Koude Schouder,31,2018-06-27T04:46:34Z,2013-01-01,1u7uShzlA1tXJeox3jMFPq,6vCSg0enp7kB9PMM9dZ0Zt,2003 days 04:46:34.000000000,2003.0
803,Gorillaz,Humility (feat. George Benson),55,2018-06-13T18:28:34Z,2018-05-31,3AA28KZvwAUcZuOKwyblJQ,5fGWdNGGnvKrrHL6U7c1Vp,13 days 18:28:34.000000000,13.0
804,Joey Bada$$,Don't Front (feat. CJ Fly),48,2018-06-15T06:05:39Z,2012-06-12,2P5sC9cVZDToPxyomzF1UH,24TUPoKOVqKT1hZHV63FUV,2194 days 06:05:39.000000000,2194.0
805,Jase Harley,American Pharaoh,38,2018-06-25T06:00:15Z,2016-03-18,5EACmtyW2iwVRT92OQNpDq,4lnSJ70ANG21hCXq62lcM2,829 days 06:00:15.000000000,829.0
806,Quite Sane,The Mac,4,2018-06-15T21:10:40Z,2016-12-01,7MUlxi9xFh6lOnvKbJkgbi,32qmlNjSwyqWUlcrQ0yfOt,561 days 21:10:40.000000000,561.0
807,Call Super,Arpo Sunk,33,2018-06-14T18:34:11Z,2017-11-10,1FVo44KTXqxo3JxXADWTd9,6V4BXTPwVHbHt93frGz4vF,216 days 18:34:11.000000000,216.0
808,Jlin,"Never Created, Never Destroyed",0,2018-06-14T18:34:00Z,2017-05-19,23QKqAkKwti9zBiac6RFBA,6YhSkzyhPBK0N1xulfWlPV,391 days 18:34:00.000000000,391.0
809,Half Waif,Back In Brooklyn - Gigi Masin Remix,0,2018-06-13T18:26:40Z,2018-06-06,28mCmWkgrWHZ4fm5c3OcIj,7KeP01VhHs7FZizAcLUi6Z,7 days 18:26:40.000000000,7.0
810,Harriet Brown,Cryptid,0,2018-06-15T21:21:34Z,2018-01-01,0HSqzRnAQMXxNQczzjopsG,2JGzeZYFT6J8nMvqd5iPH5,165 days 21:21:34.000000000,165.0
811,Baths,Yeoman,8,2018-06-15T20:31:05Z,2017-11-15,5zS8r5hRRk1jzD41yYS1NO,66X8VZ66RhHY2D0MmvikWA,212 days 20:31:05.000000000,212.0
812,Lido,Not Enough (feat. THEY.),41,2018-06-19T17:58:04Z,2017-06-09,1aSwrSGBNGMLn9ymttfRkk,5I82lnfQNbLKpXHFa3kcvR,375 days 17:58:04.000000000,375.0
813,The Whispers,It's a Love Thing,41,2018-06-19T17:58:21Z,2017-08-27,2XzHxDFTNywDd5ReMhgxkg,4az2OM6zB3lMwYlxOUXbml,296 days 17:58:21.000000000,296.0
814,Lisa Lisa & Cult Jam,I Wonder If I Take You Home (with Full Force),45,2018-06-19T17:58:21Z,1999-10-08,1vgjN6nIPNKiiQGE9PtzTT,32HDdhFzppY9DVNW4a39Ee,6829 days 17:58:21.000000000,6829.0
815,cagpie,Mad Night Queen,1,2018-06-19T17:58:34Z,2017-08-17,7jLrU0VgQPdZlrOlAwX1LR,1dT2xiuePoiX8xtUuoLJFQ,306 days 17:58:34.000000000,306.0
816,Lil Ugly Mane,Bitch I'm Lugubrious,45,2018-06-15T20:47:13Z,2012-02-11,2gPLG9mGaU67woC5L0luYA,7w5v9fMqXKopwJPtmM0RQB,2316 days 20:47:13.000000000,2316.0
817,2Pac,How Do U Want It,52,2018-06-14T18:02:02Z,1998-01-01,1ZwdS5xdxEREPySFridCfh,1ZB2zIoc8AjSuyqKRcJgbO,7469 days 18:02:02.000000000,7469.0
818,Fortunes.,Energy,0,2018-06-15T22:51:17Z,2016-02-16,2PDYCxCY5cmsjWE9Uk3LEm,3Tk2nKizZyN38FaUVAAbkm,850 days 22:51:17.000000000,850.0
819,Tom Hooker,Love Attack,16,2018-06-17T22:18:37Z,1986,56TVl2kDEtIzOBRKqPxDee,5sCdexjSPnv5aZoCUdfzpt,11855 days 22:18:37.000000000,11855.0
820,Giraffage,Do U Want Me,47,2018-06-14T18:34:39Z,2017-10-20,4kubsO16bEfCADaVUyoYb6,2eTLxOZY8owibk7b2iETad,237 days 18:34:39.000000000,237.0
821,MonoNeon,Kitschy Minimalism,1,2018-06-15T22:31:46Z,2011-11-14,3IuEuLez19teZSN32Pf70j,1nmHb63mBTAd2i6vRtIxcg,2405 days 22:31:46.000000000,2405.0
822,Kate Davis,rbbts,0,2018-06-19T18:01:12Z,2018-06-15,4jXKRg7GZPm3mKGgKwUEco,2vikbVzNy22bXRF9D168R9,4 days 18:01:12.000000000,4.0
823,Psychedelic Porn Crumpets,Marmalade March,47,2018-06-10T15:39:51Z,2016-03-19,7GRrLcUxwtQLvOpO7OHO80,19n2inOfXSxHlBuygEdCZV,813 days 15:39:51.000000000,813.0
824,Fell Runner,Rain Room,6,2018-06-26T00:57:18Z,2015-08-18,0teb8J1T7OwcAQlBxRnPVd,3z1YxlWROMrtoAzADNes7c,1043 days 00:57:18.000000000,1043.0
825,Pavo Pavo,Check the Weather (Shaking Through Session),15,2018-06-15T21:50:48Z,2015-10-14,7k88Dlhtwm39gL3zLM70zf,1bDmfPdh51f7gLZVeQ07VO,975 days 21:50:48.000000000,975.0
826,Eagles,One of These Nights - 2013 Remaster,70,2018-06-03T05:29:40Z,1975,0ECwFtbIWEVNwjlrfc6xoL,608xszaAxVh4m7NcKJiAbF,15859 days 05:29:40.000000000,15859.0
