,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
784,King Gizzard & The Lizard Wizard,Superposition,26,2018-03-11T01:21:53Z,2017-12-31,6XYvaoDGE0VmRt83Jss9Sn,30tMuMHz4Gq18dR4jPBTxm,70 days 01:21:53.000000000,70.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
785,King Gizzard & The Lizard Wizard,All Is Known,1,2017-12-30T08:02:03Z,2017-12-15,6XYvaoDGE0VmRt83Jss9Sn,7ohQozitEjceR3x3Njc7Z7,15 days 08:02:03.000000000,15.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
786,King Gizzard & The Lizard Wizard,Crumbling Castle,43,2017-11-22T21:16:51Z,2017-11-21,6XYvaoDGE0VmRt83Jss9Sn,4T1168WOWj7Ch7DbbNEFp7,1 days 21:16:51.000000000,1.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
787,King Gizzard & The Lizard Wizard,Rolling Stoned,32,2017-08-23T23:47:09Z,2017-08-18,6XYvaoDGE0VmRt83Jss9Sn,29liNufrxuKf9bJ3rCt6m9,5 days 23:47:09.000000000,5.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
788,King Gizzard & The Lizard Wizard,Countdown,35,2017-08-23T16:33:05Z,2017-08-18,6XYvaoDGE0VmRt83Jss9Sn,3Qa1jcvSxOIw2EPF77uDS1,5 days 16:33:05.000000000,5.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
789,King Gizzard & The Lizard Wizard,Open Water,0,2017-03-13T05:17:28Z,2017-02-24,6XYvaoDGE0VmRt83Jss9Sn,1MgcPBeAGlXX1WQiQPTcxr,17 days 05:17:28.000000000,17.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
790,King Gizzard & The Lizard Wizard,Nuclear Fusion,19,2016-12-22T07:31:37Z,2016-12-22,6XYvaoDGE0VmRt83Jss9Sn,3DIyEGXZHZEHGi3yEKan9I,0 days 07:31:37.000000000,0.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
791,King Gizzard & The Lizard Wizard,Invisible Face,0,2016-05-17T02:04:38Z,2016-04-29,6XYvaoDGE0VmRt83Jss9Sn,4dR6p0CwtIERWSzliqNyRk,18 days 02:04:38.000000000,18.0,409439,"['australian indie', 'australian psych', 'neo-psychedelic']",68
792,KOKOROKO,Adwa,0,2019-03-27T21:43:51Z,2019-03-08,3u9rbdcmA6CxjxOAkjaeFr,4qw30ZQKx13MMQBEAlfrbi,19 days 21:43:51.000000000,19.0,67821,"['british jazz', 'indie jazz', 'indie soul']",54
793,KOKOROKO,Abusey Junction,0,2018-02-07T00:07:56Z,2018-01-10,3u9rbdcmA6CxjxOAkjaeFr,0b8CIYRxsJUGcSlNynOtdn,28 days 00:07:56.000000000,28.0,67821,"['british jazz', 'indie jazz', 'indie soul']",54
794,KOKOROKO,Colonial Mentality - Live,41,2018-02-02T21:38:21Z,2017-04-30,3u9rbdcmA6CxjxOAkjaeFr,117qkeqGMMikdtm38lJD8p,278 days 21:38:21.000000000,278.0,67821,"['british jazz', 'indie jazz', 'indie soul']",54
795,Omer Avital,Sinnai Memories,15,2019-03-08T17:22:47Z,2019-03-04,1ibLgDTHZc1KCkLPfOQr2g,5ImBbz1oez5RSWr5RWiPuc,4 days 17:22:47.000000000,4.0,9255,"['contemporary jazz', 'israeli jazz']",36
796,Omer Avital,Big Time,21,2012-02-25T13:08:11Z,2007,1ibLgDTHZc1KCkLPfOQr2g,746oCBEUe8pwqsYEZy2Yoy,1881 days 13:08:11.000000000,1881.0,9255,"['contemporary jazz', 'israeli jazz']",36
797,Mark Turner,Iverson's Odyssey,11,2019-03-18T14:41:42Z,2001-05-08,36kfddkWcVc6XrzNN9BsTP,3hGnjwUkUQPxm3KKHu9U70,6523 days 14:41:42.000000000,6523.0,7228,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'hard bop', 'jazz saxophone']",28
798,Daniel Thorne,Fear of Floating,0,2019-02-28T18:22:55Z,2019-02-12,09FKyu3X3nWAQDfidfHPyu,5Z9KoTYD8ohOT9OHwCAJKF,16 days 18:22:55.000000000,16.0,543,[],11
799,Nicolas Godin,Alger la blanche,37,2019-03-28T21:55:01Z,2018-06-22,313G7P4CxkVyQGNFfxNOpC,2cu3X3pbKbHdmRzCDkKTsO,279 days 21:55:01.000000000,279.0,6020,[],38
800,Nicolas Godin,Orca,6,2016-08-03T16:59:08Z,2016-04-22,313G7P4CxkVyQGNFfxNOpC,4vBldMcuvKQ65QkwNItDSJ,103 days 16:59:08.000000000,103.0,6020,[],38
801,LUMP,Curse of the Contemporary,3,2019-03-28T21:54:42Z,2018-06-01,4gQsGkfdB4uVrNBqo4MhmI,4vpJm0O1WzYDNMOPjYU2t5,300 days 21:54:42.000000000,300.0,10716,['folktronica'],40
802,Loving,"A Long Slow Little Wave / Citizen, an Activity",55,2019-03-27T21:45:25Z,2016-06-11,4ftctxasGrW5Ud5Pbw6kWq,1aPucggplTw2KyCmFEhu9e,1019 days 21:45:25.000000000,1019.0,37425,"['indie garage rock', 'neo-psychedelic', 'victoria bc indie']",54
803,Zero 7,Somersault - Danger Mouse Remix,16,2019-03-10T16:23:36Z,2004,14H7ag1wpQOsPPQJOD6Dqr,6jqRTXPzC4AxmQosOl2ua6,5547 days 16:23:36.000000000,5547.0,319980,"['acid jazz', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",63
804,Oscar Jerome,Misty Head / Sunny Street,40,2019-03-19T02:30:59Z,2019-01-11,39cDMNnxwjrKJE1dyt47jh,0OT65OLaEEwcDEEbDepsuW,67 days 02:30:59.000000000,67.0,23960,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",50
805,Oscar Jerome,Give Back What You Stole from Me,48,2019-02-16T03:34:51Z,2016-11-02,39cDMNnxwjrKJE1dyt47jh,0SVCK2xBKoAJSnhaQi4wt0,836 days 03:34:51.000000000,836.0,23960,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",50
806,Roll the Dice,Elevate,16,2019-03-19T22:43:39Z,2018-10-26,64Ub5tUgRolfKc6HgoSEzv,7GM1y7hIDZFZOZWx4iOxfq,144 days 22:43:39.000000000,144.0,2813,[],21
807,Matmos,The Crying Pill,26,2019-03-18T06:36:20Z,2019-03-15,0xBkYJzwFzcIYev4fOkvk0,6YhqpsXDsgnurlDMDm3X06,3 days 06:36:20.000000000,3.0,22598,"['drill and bass', 'experimental rock', 'freak folk', 'glitch', 'hyperpop', 'intelligent dance music', 'queercore']",32
808,Matmos,Silicone Gel Implant,13,2019-02-08T21:44:32Z,2019-01-17,0xBkYJzwFzcIYev4fOkvk0,0lOJB8wS01aX05f3qORXOU,22 days 21:44:32.000000000,22.0,22598,"['drill and bass', 'experimental rock', 'freak folk', 'glitch', 'hyperpop', 'intelligent dance music', 'queercore']",32
809,Matmos,Ultimate Care II Excerpt Eight,0,2016-03-02T04:21:22Z,2016-02-19,0xBkYJzwFzcIYev4fOkvk0,5HdXhL8IXPN7d3U6OD2GP6,12 days 04:21:22.000000000,12.0,22598,"['drill and bass', 'experimental rock', 'freak folk', 'glitch', 'hyperpop', 'intelligent dance music', 'queercore']",32
810,Matmos,Ultimate Care II Excerpt Nine,0,2016-03-02T04:21:22Z,2016-02-19,0xBkYJzwFzcIYev4fOkvk0,1Wj9cDF2BONYYq5TlPTjzA,12 days 04:21:22.000000000,12.0,22598,"['drill and bass', 'experimental rock', 'freak folk', 'glitch', 'hyperpop', 'intelligent dance music', 'queercore']",32
811,Matmos,You,0,2014-09-09T00:27:39Z,2013-02-19,0xBkYJzwFzcIYev4fOkvk0,07kLtnYXHm2eIdPuFohEHG,567 days 00:27:39.000000000,567.0,22598,"['drill and bass', 'experimental rock', 'freak folk', 'glitch', 'hyperpop', 'intelligent dance music', 'queercore']",32
812,Helado Negro,Running,55,2019-03-27T21:41:17Z,2019-03-08,69qhRLDvsWJOhWGXXQ0lQQ,090a3fK6DnEKCECdfctvYy,19 days 21:41:17.000000000,19.0,49492,"['art pop', 'deep latin alternative', 'freak folk', 'indie rock']",53
813,Helado Negro,Source One,25,2018-07-03T00:15:50Z,2018-01-26,69qhRLDvsWJOhWGXXQ0lQQ,5jTXFWayftNL6DVLBXLDMP,158 days 00:15:50.000000000,158.0,49492,"['art pop', 'deep latin alternative', 'freak folk', 'indie rock']",53
814,Helado Negro,Come Be Me,23,2017-08-02T17:18:26Z,2017-07-21,69qhRLDvsWJOhWGXXQ0lQQ,0yX0TU1LvzSi1cVbyJUXy7,12 days 17:18:26.000000000,12.0,49492,"['art pop', 'deep latin alternative', 'freak folk', 'indie rock']",53
815,Helado Negro,Mi Mano,14,2016-11-15T18:54:53Z,2016-10-07,69qhRLDvsWJOhWGXXQ0lQQ,1vORTWCw2PP1LPcLOFYc8u,39 days 18:54:53.000000000,39.0,49492,"['art pop', 'deep latin alternative', 'freak folk', 'indie rock']",53
816,Angie McMahon,Keeping Time,20,2019-03-27T15:51:16Z,2019-03-07,574ERIqzZ5yZU9JhIf3Ysf,5oeSfhTvfYK3Wc4LKN76pE,20 days 15:51:16.000000000,20.0,46454,"['australian hip hop', 'australian indie', 'australian pop']",57
817,Pottery,Hank Williams,5,2019-03-27T21:42:56Z,2019-03-08,4zXEe25IWFWVU48Q0BaK9q,6R6VI1jfPsYE5GKpMUgz0m,19 days 21:42:56.000000000,19.0,2951,"['chamber psych', 'garage psych', 'montreal indie']",27
818,Diaspoura,Glisten,20,2019-03-19T02:21:08Z,2019-01-31,7cuy6yLrlP03VRTH6Il2l4,1LVqE7CuRCBEiFKAcve5yb,47 days 02:21:08.000000000,47.0,682,[],14
819,Dane,Stoned and Low,0,2019-03-30T06:34:29Z,2019-02-12,61DMsD2hJJ9u6zwljzSNKZ,0qIpytMc4xCrZzfJoJPIF8,46 days 06:34:29.000000000,46.0,148,[],22
820,Thumpasaurus,Mental Karate,22,2019-03-15T03:56:55Z,2018-07-24,13peDbMKVZpn5nanRC96WJ,7G8iVDcFO6teklmp1lSXeO,234 days 03:56:55.000000000,234.0,3313,[],30
821,William Basinski,4(E+D)4(ER=EPR),30,2019-03-18T06:36:40Z,2019-03-08,6u5axd0rpDsWSmzhFfb2VB,4RFzdqNjQTwhOjNOZFzFKG,10 days 06:36:40.000000000,10.0,51454,"['ambient', 'art pop', 'compositional ambient', 'dark jazz', 'drift', 'drone', 'dub techno', 'experimental', 'fourth world', 'hauntology', 'microhouse', 'post-rock', 'sound art', 'warm drone']",46
822,William Basinski,Aurora Liminalis,0,2013-10-29T05:08:17Z,2013-02-18,6u5axd0rpDsWSmzhFfb2VB,57u0HWla2JCbrWes2SK0NK,253 days 05:08:17.000000000,253.0,51454,"['ambient', 'art pop', 'compositional ambient', 'dark jazz', 'drift', 'drone', 'dub techno', 'experimental', 'fourth world', 'hauntology', 'microhouse', 'post-rock', 'sound art', 'warm drone']",46
823,Banda Magda,Coração,18,2019-02-22T08:44:55Z,2017-09-15,1BJ3AMFj1KXQnRIpfuRzxI,5iposkrVEoP1MBSxPW2CBh,525 days 08:44:55.000000000,525.0,4959,[],25
824,Allison Miller’s Boom Tic Boom,Welcome Hotel,7,2019-02-02T05:09:44Z,2019-02-01,3zyUveBJ5UBhjU4h96plQ4,4i2EPU0MXGPKz1sQ6GV9t8,1 days 05:09:44.000000000,1.0,480,[],13
825,The Jefferson Park Boys,Gramercy Place,0,2019-02-02T08:22:13Z,2018-01-17,4KWX1Qo6fGTfgA3tgXsjli,0cYEIWxy0kVnVo7AGsOTnw,381 days 08:22:13.000000000,381.0,858,[],18
826,The Laszlo Project,Mr Sunshine,35,2019-02-06T22:29:55Z,2011-09-05,5vjUBQ2BtVdrKXJykkez7c,2Buu15LzCTlW5gBBxvAYVn,2711 days 22:29:55.000000000,2711.0,1036,[],28
827,John Scofield,Jolene,26,2019-02-02T05:59:06Z,2016-09-23,14RXohtx6NiBGFTW8IdmAK,2i4M6dX80mV2AIeCbMUR6R,862 days 05:59:06.000000000,862.0,96877,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",52
828,John Scofield,The Red One,44,2013-09-27T04:03:26Z,1994-01-01,14RXohtx6NiBGFTW8IdmAK,1P4XzKG2bldGbhg6EO1N23,7209 days 04:03:26.000000000,7209.0,96877,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",52
829,Laolu,He a Savage - Mixed,0,2019-02-04T03:28:46Z,2018-04-13,53PSeUFq8tMZc0zdd1oUTG,2JAlZ6dmhU5YgybUhKkKuY,297 days 03:28:46.000000000,297.0,1380,[],37
830,PTU,Mstera,24,2019-02-04T04:39:36Z,2018-12-28,70UHL8BEGqoUNmXfXi0nGr,0H6gPSI2acRq2UBeEjPy9Q,38 days 04:39:36.000000000,38.0,1969,"['russian electronic', 'russian experimental electronic', 'russian techno']",23
831,Skinshape,The Man Behind the Mirror,40,2019-02-05T00:54:37Z,2015-12-01,1itM5tXaK5THggpXA7ovAe,2BSLJSeuFk6r576tphlV1R,1162 days 00:54:37.000000000,1162.0,75377,['indie soul'],59
832,Asa-Chang & Junray,Hana,0,2019-02-05T22:05:17Z,2002-06-17,0AODSrFsTbyXq7Wnp7LfBV,2LkswDZSf5KFpNiZAelTwf,6077 days 22:05:17.000000000,6077.0,6453,['japanese experimental'],26
833,Abdel Rahman El Bacha,Le Tombeau de Couperin : 1 Prelude,3,2019-02-23T07:42:06Z,2008,0qEAvgMJiHjpayfzNBKLHl,0R1UKrOgz66y4OtQH69QJL,4071 days 07:42:06.000000000,4071.0,2220,['classical piano'],28
834,Abdel Rahman El Bacha,A la maniere de... : Borodine,3,2019-02-23T07:42:06Z,2008,0qEAvgMJiHjpayfzNBKLHl,1WtBRnaTJosWRQywMCCVDH,4071 days 07:42:06.000000000,4071.0,2220,['classical piano'],28
835,The Magic Lantern,Tangled Chimes,8,2019-02-20T19:32:59Z,2018-11-02,2jIhiAEbmLrPj69WLM2R3V,0mJnaq1M0aUrNu3QReGwzj,110 days 19:32:59.000000000,110.0,3359,[],35
836,The Magic Lantern,Holding Hands,35,2017-12-20T21:49:18Z,2017-10-30,2jIhiAEbmLrPj69WLM2R3V,4SHHeOEjpLLKqwnNXd0cEj,51 days 21:49:18.000000000,51.0,3359,[],35
837,Colin Stetson,The Rain Like Curses,12,2019-02-07T06:23:19Z,2019-01-21,4G6HhUUQ1LgyYnA2WJppf8,3hS9zRzDm6uyMQ5xpfYCen,17 days 06:23:19.000000000,17.0,35382,"['dark jazz', 'soundtrack']",48
838,Colin Stetson,All this I do for glory,0,2017-04-28T05:23:50Z,2017-04-28,4G6HhUUQ1LgyYnA2WJppf8,3HAbaJOyfbHuESUB6mKPH2,0 days 05:23:50.000000000,0.0,35382,"['dark jazz', 'soundtrack']",48
839,Colin Stetson,In the clinches,0,2017-03-24T19:14:55Z,2017-03-16,4G6HhUUQ1LgyYnA2WJppf8,49QoerOg4ukIhMz5JrZEp7,8 days 19:14:55.000000000,8.0,35382,"['dark jazz', 'soundtrack']",48
840,Colin Stetson,The end of your suffering,0,2015-02-04T22:07:14Z,2011-10-04,4G6HhUUQ1LgyYnA2WJppf8,2oiXhZZBwKgnYPc0CPTUmH,1219 days 22:07:14.000000000,1219.0,35382,"['dark jazz', 'soundtrack']",48
841,Colin Stetson,Those who didn't run,0,2015-01-27T07:13:00Z,2011-10-04,4G6HhUUQ1LgyYnA2WJppf8,1KSuSFeAIJSxA0uWWyFypv,1211 days 07:13:00.000000000,1211.0,35382,"['dark jazz', 'soundtrack']",48
842,Kink,A Taste of Metal,16,2019-02-07T23:55:58Z,2017-11-03,6yCdWsTDt4Dmb5GMZd5QLb,4FWQOAmrA8LlCnLM94m5XS,461 days 23:55:58.000000000,461.0,38786,"['bulgarian electronic', 'chicago house', 'deep disco house', 'deep house', 'disco house', 'float house', 'house', 'microhouse', 'minimal tech house', 'tech house']",49
843,Arp,Fluorescences,15,2019-02-11T23:22:46Z,2018-06-22,3nmCWNVgTseDuX2OyUeTsX,5GeVgRgZJSx7BK4r7kB1xv,234 days 23:22:46.000000000,234.0,3916,"['experimental ambient', 'fourth world']",34
844,Aparde,North,18,2019-02-04T23:52:03Z,2017-10-13,2EX6hgMIUZhPty734qcBaS,2nhyJk78NtpA75DmUaaoK3,479 days 23:52:03.000000000,479.0,7974,['deep melodic euro house'],45
845,Chapelier Fou,Pluisme,16,2019-02-12T01:09:41Z,2014-09-22,60GLWP7xFH3OoN5XGpLBsd,51KiMav6ui26ovGpXpwI0j,1604 days 01:09:41.000000000,1604.0,24601,"['french indie pop', 'french indietronica']",41
846,Yosi Horikawa,Summer in 1987,19,2019-02-08T23:50:55Z,2013-06-24,1JSPpoXFLcEG2WhYlvmHPJ,67QP3vl4sw0nbXATOCc2p4,2055 days 23:50:55.000000000,2055.0,25983,"['abstract beats', 'japanese experimental']",42
847,18 Carat Affair,Desire,3,2019-02-04T08:04:04Z,2011-07-26,0va8U409dr4gA1zQ2gSnD5,61QkubO5ny4DtTFoOaIRGg,2750 days 08:04:04.000000000,2750.0,16773,"['chillwave', 'future funk', 'hardvapour', 'vaporwave']",48
848,Clever Austin,Blue Tongue,16,2019-02-19T19:07:04Z,2019-01-25,5RarAe4eB92b2PabL2kIR4,5fR4pEUFI6fjaWjQdTBxXl,25 days 19:07:04.000000000,25.0,2789,['indie jazz'],27
849,dodie,Monster,63,2019-02-08T06:00:47Z,2019-01-18,21TinSsF5ytwsfdyz5VSVS,2MKIadkPrRqaivpyn6cnI0,21 days 06:00:47.000000000,21.0,575661,"['indie pop', 'pop']",70
850,HOMESHAKE,Another Thing,29,2019-02-08T21:43:37Z,2019-02-04,4DMSJzGjw2SMkKAT5EEE5u,6yebU9PdFklztp7wD9hVRC,4 days 21:43:37.000000000,4.0,239537,"['indie garage rock', 'indietronica', 'montreal indie', 'quebec indie']",62
851,HOMESHAKE,Like Mariah,30,2018-12-16T04:29:54Z,2018-11-07,4DMSJzGjw2SMkKAT5EEE5u,510DJW66m4ffBaK0R1qkc0,39 days 04:29:54.000000000,39.0,239537,"['indie garage rock', 'indietronica', 'montreal indie', 'quebec indie']",62
852,HOMESHAKE,Serious,40,2017-02-07T18:43:33Z,2017-02-03,4DMSJzGjw2SMkKAT5EEE5u,0J6LNjtX37SlLbfnQKcmMW,4 days 18:43:33.000000000,4.0,239537,"['indie garage rock', 'indietronica', 'montreal indie', 'quebec indie']",62
853,Dee Day Dub,Solitude Is a Crowded Place,0,2019-02-19T23:04:35Z,2014-02-20,6qhZWRTyX7n09n3dHmdKBN,61yM1lLDOgQZQy62O5TiNV,1825 days 23:04:35.000000000,1825.0,42,[],0
854,Foxtails Brigade,Last Still Standing,6,2019-02-19T23:04:35Z,2016-04-08,6VNIsExpc6Sklt3ZWNXVtJ,1ScMkE167LWiEPPduzj7bL,1047 days 23:04:35.000000000,1047.0,3266,"['lo star', 'stomp and whittle']",17
855,Les doigts de l'homme,Le poinçonneur des lilas,21,2019-02-14T06:30:17Z,2016-02-26,7DOLup8LOVWI6g9PoeUOO5,1MqVmOGND29NqQtPT6BL4H,1084 days 06:30:17.000000000,1084.0,4285,['gypsy jazz'],27
856,The Flat Five,This Is Your Night,36,2019-02-12T04:20:58Z,2016-10-14,32ese02QryCb75wljJ2LLD,1LtsmrVZzW9ea8DMreSnM7,851 days 04:20:58.000000000,851.0,1101,[],24
857,Giorgio Poi,Acqua Minerale,45,2019-02-07T05:31:59Z,2017-02-10,422Vo1v0NaW7ZVU8EwvhKW,4HDQijE0ZTtAM2kud3RUqM,727 days 05:31:59.000000000,727.0,34507,"['italian alternative', 'italian arena pop', 'rome indie']",55
858,Chris Dave and The Drumhedz,Job Well Done,22,2019-02-19T03:42:13Z,2018-01-26,3UdXt9iWJmKa9Rq481qd4O,3ZulZO5Xgxdlm6MWOcIz25,389 days 03:42:13.000000000,389.0,15103,"['indie jazz', 'neo r&b']",34
859,Chris Dave and The Drumhedz,Black Hole,35,2018-01-19T08:36:35Z,2018-01-19,3UdXt9iWJmKa9Rq481qd4O,2SNHx8yFk4Y74gJteCGvKk,0 days 08:36:35.000000000,0.0,15103,"['indie jazz', 'neo r&b']",34
860,Chris Dave and The Drumhedz,Destiny N Stereo,18,2017-12-08T18:16:08Z,2017-12-08,3UdXt9iWJmKa9Rq481qd4O,0a2hDKXoSQokFQpCFy6qWm,0 days 18:16:08.000000000,0.0,15103,"['indie jazz', 'neo r&b']",34
861,Sabrina Claudio,Natural,48,2019-02-06T04:12:32Z,2017-10-05,30DhU7BDmF4PH0JVhu8ZRg,67E5j5ZUGbN15Y7VvYNZtt,489 days 04:12:32.000000000,489.0,687955,"['alternative r&b', 'indie r&b', 'pop', 'pop rap']",75
862,Maggie Rogers,Say It,67,2019-02-07T03:54:17Z,2019-01-18,4NZvixzsSefsNiIqXn0NDe,6PyZGb1rB7oLKCICWTmGYa,20 days 03:54:17.000000000,20.0,494434,"['electropop', 'folk-pop', 'pop']",75
863,Maggie Rogers,Alaska,2,2017-01-03T18:36:22Z,2016-10-14,4NZvixzsSefsNiIqXn0NDe,5SUMCn9tWrEn2LZDeQMwZs,81 days 18:36:22.000000000,81.0,494434,"['electropop', 'folk-pop', 'pop']",75
864,Eddie Vedder,Tonight You Belong To Me,51,2019-02-19T21:31:40Z,2011-01-01,0mXTJETA4XUa12MmmXxZJh,7tFDcSoYHk54Fc5oqM2Zii,2971 days 21:31:40.000000000,2971.0,985367,"['permanent wave', 'post-grunge', 'rock']",67
865,Eddie Vedder,Can't Keep,35,2017-02-14T22:37:00Z,2011-01-01,0mXTJETA4XUa12MmmXxZJh,5UBQQbwqDzyKy3eulQiOo8,2236 days 22:37:00.000000000,2236.0,985367,"['permanent wave', 'post-grunge', 'rock']",67
866,Kimyan Law,Eclairage,29,2019-02-04T05:00:04Z,2014-11-10,4qstV1aoIFSc0eP8imUZQA,6ECka4UKqtJvFpJUYcbWZY,1547 days 05:00:04.000000000,1547.0,5160,[],36
867,Luke Abbott,Trans Forest Alignment,13,2019-02-04T04:27:39Z,2010-08-23,3rVAnydRNnaQr24T3reJZg,4JPly0pg6j3mdEfczC7YWA,3087 days 04:27:39.000000000,3087.0,14311,['abstract idm'],31
868,Luke Abbott,Modern Driveway,29,2016-11-08T21:41:20Z,2012-05-20,3rVAnydRNnaQr24T3reJZg,4RahtE3jOvD8dSmNew6Q7t,1633 days 21:41:20.000000000,1633.0,14311,['abstract idm'],31
869,Ben Frost,Trauma Theory,10,2019-02-04T06:17:28Z,2017-09-29,6qEM4txXHvfMbOUOK9L7pl,0jFo7ojd5uO85K358tdfOy,493 days 06:17:28.000000000,493.0,37432,"['ambient', 'compositional ambient', 'dark jazz', 'drone', 'icelandic classical', 'icelandic experimental', 'mandible', 'warm drone']",42
870,Telefon Tel Aviv,John Thomas on the Inside Is Nothing but Foam,24,2019-02-04T05:51:29Z,2001-12-02,53N4oJpWtmnB0KGLLserGC,067HguQQTL8iZAG5jfxt7N,6273 days 05:51:29.000000000,6273.0,56198,"['drill and bass', 'electronica', 'glitch', 'indietronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'wonky']",46
871,Telefon Tel Aviv,Fahrenheit Fair Enough,0,2016-12-05T07:00:11Z,2016-10-11,53N4oJpWtmnB0KGLLserGC,7jHQ4qL93x0wpgxaFpXnJN,55 days 07:00:11.000000000,55.0,56198,"['drill and bass', 'electronica', 'glitch', 'indietronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'wonky']",46
872,Ibrahim Maalouf,Beirut,50,2019-02-09T06:19:36Z,2011-10-26,0NSO0g40h9CTj13hKPskeb,0Sy2FEb4SM0EEZZPCZTolt,2663 days 06:19:36.000000000,2663.0,147108,"['french jazz', 'jazz trumpet', 'world fusion']",61
873,Daniel Brandt,Blackpool Sands Forever,0,2019-02-09T06:18:14Z,2018-06-29,4OJgcDY2LiSjD0rKNygzH7,6EFUARICgX8i6xQrBT3x2I,225 days 06:18:14.000000000,225.0,3273,['german electronica'],21
874,Talaboman,Safe Changes,42,2019-02-09T07:12:10Z,2017-03-03,0w1RQjkLFHpokbFNikYbPN,1GyyDYEbB0QxwDJuCTArGL,708 days 07:12:10.000000000,708.0,14818,"['float house', 'microhouse']",35
875,Khotin,Dwellberry,0,2019-02-19T19:25:19Z,2019-02-07,0q2WkTHTEczNf8wNq6MBRk,5M6OobyosLjMyT1OP6hbDp,12 days 19:25:19.000000000,12.0,7819,"['experimental ambient', 'float house', 'fluxwork', 'fourth world', 'lo-fi house', 'microhouse', 'outsider house']",39
876,James Holden,The Animal Spirits,21,2019-02-19T19:58:18Z,2017-11-03,15e0X6NuMsVuHi7AZhcfyI,3b1RjfPP5U79gZtkI9lXfc,473 days 19:58:18.000000000,473.0,38250,"['electronica', 'microhouse', 'minimal techno', 'uk experimental electronic']",41
877,I Am Robot And Proud,Imaginary Gadgets,11,2019-02-19T23:04:35Z,2018-11-09,78Td89Pkz5ApoiIolOTyYA,5DlfXuzlazeDn4PDBFSPz4,102 days 23:04:35.000000000,102.0,10279,['indie electronica'],29
878,OutKast,My Favorite Things,37,2019-02-13T23:56:44Z,2003,1G9G7WwrXka3Z1r7aIDjI7,2JIDQilIIxsxwZaS5xz8Av,5887 days 23:56:44.000000000,5887.0,1219902,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",77
879,OutKast,Flip Flop Rock (feat. Killer Mike & Jay-Z),39,2018-02-11T07:25:21Z,2003,1G9G7WwrXka3Z1r7aIDjI7,3cruThftOq6AYda82nQz3C,5520 days 07:25:21.000000000,5520.0,1219902,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",77
880,OutKast,Spread,41,2017-08-19T01:11:38Z,2003,1G9G7WwrXka3Z1r7aIDjI7,6usyQ5fFzISwVu4Hk5QgG7,5344 days 01:11:38.000000000,5344.0,1219902,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",77
881,OutKast,"So Fresh, So Clean",67,2013-11-16T05:36:31Z,2000-10-31,1G9G7WwrXka3Z1r7aIDjI7,6glsMWIMIxQ4BedzLqGVi4,4764 days 05:36:31.000000000,4764.0,1219902,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",77
