,index,Artist ID,Primary Artist,Added At,Release Date,Days Until Discovery,Followers,Genres,Artist Popularity,First Popularity Peak,Popularity When Discovered
1201,1201,6fK2hnSgfRPxR6sL975XQS,Apathy,2016-08-02T01:52:10Z,2016-06-10,53.0,53134,"['alternative hip hop', 'hardcore hip hop', 'underground rap']",55,2012-08-01,41.25806451612903
1202,1202,6fTuDQJqqMDrrEXSFmgyJt,Hauschka,2016-08-02T17:49:31Z,2012-11-12,1359.0,48580,"['compositional ambient', 'drone', 'focus', 'german soundtrack', 'neo-classical']",57,2014-12-01,31.580645161290324
1203,1203,6fmVG1KjVilXPkZ9x9UG8Z,Ash Koosha,2018-02-07T00:02:33Z,2016-04-01,677.0,6765,['iranian experimental'],19,2016-04-01,41.25
1204,1204,6gAtOqhriLzOzb3Qqmg5kO,Volcano Choir,2017-08-02T22:56:37Z,2013-09-03,1429.0,109717,"['chamber pop', 'eau claire indie', 'folk-pop', 'indie folk', 'stomp and holler', 'wisconsin indie']",53,2013-09-01,3.0
1205,1205,6gU4P7m63AMoLhKM7BD8yM,Moon Relay,2016-09-13T17:00:37Z,2015-02-08,583.0,476,[],12,2018-06-01,32.93333333333333
1206,1206,6gc6oo3u2f7SqTd4mhe81O,Ahmad Jamal,2017-11-29T22:15:15Z,2017-06-09,173.0,69378,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']",51,2012-02-01,37.2
1207,1207,6i5osZ6qIQOdY6oIRoqSnO,Shirlette Ammons,2016-04-23T19:14:39Z,2016-02-05,78.0,436,[],24,2016-04-01,23.33333333333333
1208,1208,6iVzn7VOmHkhFAnB8XAGZ4,Emptyset,2018-09-23T02:07:26Z,2017-01-27,604.0,11280,"['british experimental', 'drone', 'dub techno', 'glitch', 'mandible', 'new isolationism', 'sound art', 'uk experimental electronic', 'warm drone']",28,2013-11-01,29.266666666666666
1209,1209,6ivVgdQ8qi5Tu2pc1zeVKP,Cameron Graves,2017-04-04T01:59:21Z,2017-02-24,39.0,3633,['progressive jazz fusion'],17,2017-03-01,30.066666666666666
1210,1210,6jJG408jz8VayohX86nuTt,Sly & Robbie,2018-04-06T16:28:07Z,2018-03-23,14.0,25314,"['dub', 'reggae', 'roots reggae']",53,2012-04-01,32.2
1211,1211,6jeroC7T0j4Dvz9y3gtofR,Elise Trouw,2017-03-26T23:53:24Z,2017-03-24,2.0,72270,['san diego indie'],40,2018-01-01,4.0
1212,1212,6kUx0oARAtS3eKx7B6CKH2,Derek Gripper,2016-09-12T04:01:19Z,2012-09-01,1472.0,2879,['kora'],28,2013-12-01,40.8
1213,1213,6l3BRLCpzfC8yxqf9thWAg,Yuck,2017-12-07T20:32:15Z,2014-04-14,1333.0,73899,"['indie rock', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze']",41,2012-09-01,6.0
1214,1214,6l5dAUNRhHnRSPPmRJSKQr,Marcus Marr,2016-05-27T20:45:29Z,2015-12-04,175.0,32690,['uk alternative pop'],50,2015-12-01,21.548387096774192
1215,1215,6l7R1jntPahGxwJt7Tky8h,Obongjayar,2017-06-13T16:59:12Z,2016-10-12,50.0,9086,[],51,2019-04-01,60.099999999999994
1216,1216,6lOCVUQbb9wzuZQbZQV9zn,Cool Company,2017-07-14T22:31:04Z,2016-10-05,282.0,15115,"['indie soul', 'vapor soul']",50,2012-09-01,64.48387096774194
1217,1217,6lirZ0ouvh4l3fz3HSnIwi,Joseph Chilliams,2018-02-06T23:38:48Z,2017-08-24,166.0,5307,[],51,2017-08-01,39.285714285714285
1218,1218,6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,2019-10-09T00:43:28Z,2019-10-04,5.0,232046,"['alternative americana', 'art pop', 'chamber pop', 'dream pop', 'electropop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,2016-09-01,
1219,1219,6mMCSCuTbGU6kNr4303LwH,The Flashbulb,2018-03-16T19:09:51Z,2015-04-02,1079.0,34356,"['breakcore', 'drill and bass', 'intelligent dance music']",45,2012-02-01,9.548387096774194
1220,1220,6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,2018-08-13T00:37:03Z,2018-06-14,60.0,798515,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",69,2019-02-01,34.32258064516129
1221,1221,6mWAKV1AAFvzxQr7uztRE9,Rob Araujo,2018-11-14T22:35:18Z,2018-10-12,33.0,15638,['neo r&b'],41,2018-04-01,52.86666666666667
1222,1222,6mkqjpZbG63Y1MJQcItRmC,Not Waving,2016-06-03T16:18:50Z,2016-02-05,119.0,7708,"['fluxwork', 'fourth world', 'italian experimental', 'new isolationism', 'outsider house']",30,2016-10-01,32.3
1223,1223,6mtABo05yeYtPftYEVfGoV,Clown Core,2018-07-02T19:38:51Z,2018-03-03,121.0,10888,[],33,2018-03-01,22.677419354838708
1224,1224,6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,2017-05-05T23:50:23Z,2014-08-12,141.0,570073,"['alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'pop', 'trip hop']",74,2015-04-01,10.67741935483871
1225,1225,6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,2019-10-19T19:09:25Z,2017-07-19,822.0,77954,"['folk', 'folk-pop', 'indie folk', 'lilith', 'new americana', 'progressive bluegrass', 'stomp and holler']",57,2012-02-01,
1226,1226,6nPiCm3jwXHrOsMbTDoc4E,Danilo Perez,2018-10-04T18:40:35Z,2015-09-18,1112.0,5944,"['contemporary jazz', 'jazz piano', 'latin jazz']",26,2012-09-01,28.806451612903224
1227,1227,6nxWCVXbOlEVRexSbLsTer,Flume,2017-03-26T05:21:22Z,2013-11-11,1231.0,1876173,"['australian dance', 'australian electropop', 'australian indie', 'downtempo']",79,2016-05-01,26.322580645161292
1228,1228,6pYC762YRnzPbWyn7QCwZs,Typical Sisters,2019-05-03T05:05:59Z,2019-03-15,49.0,94,[],4,2012-01-01,5.225806451612903
1229,1229,6qEM4txXHvfMbOUOK9L7pl,Ben Frost,2019-02-04T06:17:28Z,2017-09-29,493.0,37432,"['ambient', 'compositional ambient', 'dark jazz', 'drone', 'icelandic classical', 'icelandic experimental', 'mandible', 'warm drone']",42,2014-06-01,16.0
1230,1230,6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,2016-05-16T05:46:42Z,2016-05-06,10.0,536064,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",71,2016-05-01,73.6774193548387
1231,1231,6qhZWRTyX7n09n3dHmdKBN,Dee Day Dub,2019-02-19T23:04:35Z,2014-02-20,1825.0,42,[],0,2014-06-01,0.0
1232,1232,6rcgL1A1rJywnXbzfnxHG9,Divinasty,2017-06-21T20:00:28Z,2017-03-29,84.0,9,[],0,,
1233,1233,6rp6bzwzVN7UtQVO6ld2vT,Masayoshi Fujita,2017-10-04T23:42:48Z,2015-08-24,772.0,8952,"['ambient', 'compositional ambient', 'experimental ambient', 'fourth world', 'j-ambient']",34,2013-04-01,2.3225806451612905
1234,1234,6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,2016-12-15T18:31:32Z,2016-10-21,5.0,46403,"['alternative r&b', 'indie jazz', 'indie soul']",57,2018-06-01,67.48387096774194
1235,1235,6tLCX6bYhkuvnEVXCZiPPr,Hank Dutt,2018-02-08T01:28:47Z,2018-02-06,2.0,14,[],3,,
1236,1236,6tZITL37kr2MC9TOctvIQC,Ryan Svendsen,2017-03-29T17:19:19Z,2017-02-17,40.0,257,[],10,2012-03-01,0.0
1237,1237,6tlqpNabK3ElNkKWoQYZ3p,stinkbug,2017-07-26T19:03:29Z,2017-01-07,200.0,33,[],1,2013-10-01,15.258064516129032
1238,1238,6u4jLGLPuarS3i2XWHVxoS,Sasha,2018-04-06T21:29:43Z,2018-03-23,14.0,65422,"['swedish electronic', 'trance']",50,2012-07-01,36.8
1239,1239,6u5axd0rpDsWSmzhFfb2VB,William Basinski,2013-10-29T05:08:17Z,2013-02-18,10.0,51454,"['ambient', 'art pop', 'compositional ambient', 'dark jazz', 'drift', 'drone', 'dub techno', 'experimental', 'fourth world', 'hauntology', 'microhouse', 'post-rock', 'sound art', 'warm drone']",46,2017-01-01,51.903225806451616
1240,1240,6urkHDoIVO1WO8vNIwcJmM,Die Antwoord,2012-10-30T08:14:35Z,2012-01-29,275.0,1252412,"['african rock', 'south african alternative', 'south african hip hop']",66,2014-11-01,57.09677419354839
1241,1241,6vWDO969PvNqNYHIOW5v0m,Beyoncé,2019-05-02T21:28:23Z,2016-04-23,1104.0,20889885,"['dance pop', 'pop', 'r&b']",89,2013-12-01,24.06451612903226
1242,1242,6vuKG3jYCxSCCFwFe3BTvT,"Frank Mcdonald, Chris Rae, Gerry Shury & Barry De Souza",2018-04-06T16:54:37Z,2013-10-14,1635.0,20,['library music'],2,,
1243,1243,6wG77Rz1cQYuKSoW7gaZkL,PVT,2018-03-22T18:42:39Z,2015-08-19,946.0,7768,[],24,2016-04-01,72.96774193548387
1244,1244,6wIPycsVyFlJaHYTW8qY0T,Dolce,2017-02-13T23:52:24Z,2016-12-16,59.0,2476,['swedish indie pop'],33,2011-12-01,66.89285714285714
1245,1245,6wWT7zLNVgTHbRh17E0tTk,The Mynabirds,2018-07-03T19:31:41Z,2017-08-24,313.0,13977,"['etherpop', 'omaha indie']",35,2012-06-01,0.6774193548387096
1246,1246,6x8L59xNfuXIM7UfzoSe7g,Meernaa,2019-02-28T18:31:13Z,2018-04-14,320.0,2677,['bay area indie'],35,2019-06-01,36.0
1247,1247,6xoGGaS8RS4t8ElE8wRUx0,The Boulevard Connection,2019-05-13T15:07:00Z,2019-04-03,40.0,58,[],8,,
1248,1248,6xriZDSK3wPXhOoZXr9fzF,Rubblebucket,2016-04-07T02:00:55Z,2014-08-25,254.0,49018,"['chamber pop', 'indie pop', 'shimmer pop']",48,2014-08-01,18.1
1249,1249,6xt9sJmmyYwWkJv8A6ssiU,Cory Wong,2017-08-07T20:04:17Z,2016-08-12,18.0,40316,"['instrumental funk', 'modern funk']",54,2019-08-01,16.387096774193548
1250,1250,6yCdWsTDt4Dmb5GMZd5QLb,Kink,2019-02-07T23:55:58Z,2017-11-03,461.0,38786,"['bulgarian electronic', 'chicago house', 'deep disco house', 'deep house', 'disco house', 'float house', 'house', 'microhouse', 'minimal tech house', 'tech house']",49,2014-08-01,59.5
1251,1251,6zUZpJnZUCx76fKmXjS1LY,Jojo Mayer & Nerve,2017-10-04T22:55:27Z,2017-05-05,152.0,13045,['jazztronica'],33,2012-10-01,0.0
1252,1252,6zVybwDdah9DCynv4QOhU0,Jenny O.,2017-05-31T18:15:02Z,2013-02-05,49.0,6948,[],32,2013-04-01,0.0
1253,1253,6zYTvQXJxR6MfTscZHVvIK,Steve Lehman Trio,2012-04-20T18:21:32Z,2012-03-27,24.0,65,[],0,2014-07-01,14.666666666666668
1254,1254,70UHL8BEGqoUNmXfXi0nGr,PTU,2019-02-04T04:39:36Z,2018-12-28,38.0,1969,"['russian electronic', 'russian experimental electronic', 'russian techno']",23,2019-05-01,23.571428571428573
1255,1255,710FHFQeXKC6dZGCxt7kQh,Yussef Kamaal,2016-10-26T20:55:44Z,2016-08-26,26.0,70736,"['indie jazz', 'indie soul', 'neo r&b']",46,2016-11-01,86.29032258064515
1256,1256,71zBpZsf6YDEBfWayKdAOA,Made in Heights,2015-07-08T16:48:10Z,2013-11-05,610.0,78546,"['gauze pop', 'vapor pop']",47,2015-07-01,95.09677419354838
1257,1257,72X6FHxaShda0XeQw3vbeF,Slowdive,2017-03-28T17:03:22Z,2017-03-28,0.0,268681,"['alternative rock', 'art pop', 'chamber pop', 'dream pop', 'indie rock', 'lo-fi', 'noise pop', 'nu gaze', 'post-rock', 'reading indie', 'shoegaze', 'slow core']",60,2017-05-01,52.16129032258064
1258,1258,72XY3HrDdFfZXNZFCT9Zh1,Blitzen Trapper,2018-04-06T18:21:03Z,2016-01-15,812.0,93761,"['deep new americana', 'folk-pop', 'indie folk', 'new americana', 'portland indie', 'roots rock', 'stomp and holler']",53,2011-12-01,20.0
1259,1259,72rZmJbRFSY6IFJAysfOdr,Too Many Zooz,2018-07-19T21:15:43Z,2016-06-27,752.0,121231,['brass band'],50,2017-10-01,31.677419354838708
1260,1260,72tRiBHei5G9M8it4h4sfC,Oddisee,2016-03-02T04:29:54Z,2015-04-28,309.0,162207,"['alternative hip hop', 'dmv rap', 'hip hop']",56,2015-05-01,39.96774193548387
1261,1261,73BDzWqbf1grbgQ8xYn2ou,Ben Mazué,2019-05-03T22:40:24Z,2014-09-22,1684.0,53733,"['french indie pop', 'french indietronica', 'new french touch']",58,2017-10-01,33.806451612903224
1262,1262,73LvjicByRK5LazcQYZMAY,Blanck Mass,2017-07-21T23:51:01Z,2015-05-12,801.0,30883,"['abstractro', 'ambient', 'art pop', 'chamber psych', 'dark jazz', 'drone', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hauntology', 'hyperpop', 'intelligent dance music', 'mandible', 'uk experimental electronic', 'warm drone']",41,2015-05-01,11.290322580645162
1263,1263,73PqmYewGOesbBVOciGNV8,Teddy and The Rough Riders,2018-03-28T00:43:34Z,2017-07-25,246.0,513,['nashville indie'],16,2013-04-01,0.0
1264,1264,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,2016-11-30T21:57:25Z,2016-11-17,0.0,5646571,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",81,2018-05-01,42.0
1265,1265,73uyDLNGkeOTDdgkRPA0MJ,Nice As Fuck,2016-10-09T22:37:14Z,2016-06-24,107.0,14535,[],30,2016-07-01,16.67741935483871
1266,1266,74tKoyDq7xSvvgUXUU1FHG,Invisibl Skratch Piklz,2016-09-10T00:05:25Z,2016-09-09,1.0,7148,"['scratch', 'turntablism']",18,2016-09-01,76.0
1267,1267,755pQSGUy6rtPrUCbnJTvi,William Onyeabor,2016-05-30T06:29:34Z,2013-10-29,944.0,67657,"['afrobeat', 'afropop', 'funk']",51,2017-01-01,11.064516129032258
1268,1268,75BpilJ0BpZMW6zZSyLZ7J,Trio Subtonic,2013-01-16T22:23:11Z,2012-01-01,381.0,576,[],10,2011-12-01,21.161290322580644
1269,1269,75GlHUh2Mr5IthCCRptIQV,DJ Logic,2013-04-27T00:14:42Z,2012-11-20,158.0,3093,['jazztronica'],28,2012-01-01,78.7
1270,1270,76rNPeXwFcvii9vnKMDnn0,Tangents,2018-06-14T18:32:03Z,2018-03-28,78.0,2766,['australian post-rock'],14,2015-12-01,47.86666666666667
1271,1271,77Rj6PHmQJFb8nbSH62y68,Owen Pallett,2014-07-20T01:24:53Z,2014-05-26,55.0,32613,['chamber pop'],37,2014-05-01,43.806451612903224
1272,1272,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,2017-11-21T00:23:40Z,2017-11-17,4.0,996537,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",77,2019-08-01,63.3
1273,1273,77zgRkcehIGCAtROXkXkb3,Black Milk,2014-10-30T03:44:56Z,2013-10-15,6.0,76249,"['alternative hip hop', 'boom bap', 'detroit hip hop', 'hip hop', 'southern hip hop', 'underground hip hop']",48,2013-02-01,62.0
1274,1274,78CgVNlDQMvOVDIrRL84tJ,ALASKALASKA,2017-07-19T23:01:38Z,2017-05-22,2.0,10693,['london indie'],44,2019-06-01,0.0
1275,1275,78Td89Pkz5ApoiIolOTyYA,I Am Robot And Proud,2019-02-19T23:04:35Z,2018-11-09,102.0,10279,['indie electronica'],29,2013-09-01,8.285714285714286
1276,1276,78cT0dM5Ivm722EP2sgfDh,Bill Wurtz,2016-02-05T22:43:02Z,2014-02-19,2.0,99792,['comic'],51,2017-05-01,13.96551724137931
1277,1277,78pR36HrjrFVIml89h1y4v,Aiming for Enrike,2017-07-19T15:46:15Z,2016-05-06,0.0,3938,['norwegian alternative rock'],27,2018-04-01,38.516129032258064
1278,1278,78xIjZqPpqeQkMRhe2xlFN,Radian,2017-01-10T23:57:12Z,2016-11-11,60.0,1815,['glitch'],12,2012-11-01,81.80645161290323
1279,1279,798TUNb6IfpsZzMkkzVGu1,Mark Guiliana,2016-09-02T18:06:48Z,2014-09-02,21.0,17331,"['contemporary jazz', 'jazztronica']",37,2016-01-01,44.333333333333336
1280,1280,79JJCxCCfJ8HufX6w8q2k4,Damien Jurado,2013-11-02T09:56:48Z,2012-02-21,0.0,121166,"['alternative country', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie rock', 'new americana', 'singer-songwriter', 'slow core', 'stomp and holler']",57,2014-01-01,36.2
1281,1281,79S80ZWgVhIPMCHuvl6SkA,Swans,2016-03-02T04:04:03Z,2014-05-13,0.0,141869,"['alternative rock', 'art pop', 'art rock', 'chamber pop', 'dark jazz', 'dream pop', 'experimental', 'experimental rock', 'freak folk', 'industrial', 'industrial rock', 'no wave', 'noise pop', 'noise rock', 'post-punk', 'post-rock', 'slow core']",55,2012-09-01,41.38709677419355
1282,1282,7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,2015-01-11T00:17:46Z,2014-03-28,289.0,555098,"['electronica', 'future garage', 'indie soul', 'indietronica', 'new rave']",65,2015-06-01,8.290322580645162
1283,1283,7ASMj5TvVCYDILcfTockhI,Circuit Des Yeux,2018-07-03T19:22:52Z,2017-10-20,256.0,7738,"['chicago indie', 'popgaze']",26,2017-12-01,30.70967741935484
1284,1284,7BMccF0hQFBpP6417k1OtQ,Action Bronson,2018-02-06T23:45:09Z,2017-08-25,165.0,503291,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",68,2015-03-01,14.571428571428571
1285,1285,7Bh3Lcyq8hgu12JLljVNQ1,Jake and Abe,2019-09-23T18:10:52Z,2019-09-06,17.0,274,[],10,,
1286,1286,7CKkZZW3XtnPmqlwaElmoV,Juan Wauters,2019-04-07T06:23:39Z,2015-06-12,1395.0,17731,[],44,2015-09-01,28.366666666666667
1287,1287,7CWrm7kxvObeSGXQY1eQpI,Devin Reilly,2019-07-19T02:29:45Z,2019-07-19,0.0,17,[],0,2014-07-01,28.193548387096776
1288,1288,7D8LuVnlyu91ndcPe70j7S,Jade Bird,2017-08-15T16:42:17Z,2017-07-07,39.0,95480,"['folk-pop', 'uk americana']",62,2019-04-01,5.064516129032258
1289,1289,7DJFRl03vIbpkcNWuCNcvD,Foreign/National,2017-03-30T17:25:02Z,2017-02-03,55.0,3690,[],29,2018-01-01,45.83870967741935
1290,1290,7DLKYgmZZIZ3mZlKtYA1CE,Remy Morritt,2018-11-26T23:26:08Z,2018-07-31,118.0,11,[],0,,
1291,1291,7DODyub1vgGMDRgcd5Lb83,Aaron Burnett,2019-09-04T21:49:52Z,2018-12-10,268.0,56,[],4,2012-11-01,34.86666666666667
1292,1292,7DOLup8LOVWI6g9PoeUOO5,Les doigts de l'homme,2019-02-14T06:30:17Z,2016-02-26,1084.0,4285,['gypsy jazz'],27,,
1293,1293,7DORj3eYMlPwqbRZ4StSmQ,Healing Potpourri,2017-04-24T17:05:59Z,2016-06-24,304.0,337,['bedroom pop'],7,,
1294,1294,7DcSKG8ruWMgHsUh1rqZFh,Thantifaxath,2014-10-26T21:24:32Z,2014-04-15,194.0,4278,"['avant-garde metal', 'canadian black metal', 'canadian metal', 'chaotic black metal', 'technical black metal', 'voidgrind']",14,2014-05-01,48.54838709677419
1295,1295,7DeuppKQdCVhuWrzzCBBpc,Hiromi,2016-04-26T02:46:57Z,2014-01-01,846.0,127336,"['contemporary jazz', 'contemporary post-bop', 'japanese jazz', 'jazz funk', 'jazz fusion']",49,2017-09-01,9.0
1296,1296,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,2012-03-05T09:16:29Z,2012,64.0,412201,"['bow pop', 'chamber pop', 'compositional ambient', 'focus', 'icelandic classical', 'neo-classical', 'neoclassical']",69,2012-01-01,65.03225806451613
1297,1297,7E4RVv4JRB5EkgWFBmlcKx,Tall Tall Trees,2013-03-06T05:55:21Z,2012-02-21,379.0,5442,['asheville indie'],27,2012-01-01,67.80645161290323
1298,1298,7EFRvnUHNLWOYVPg8AuI7o,The Octopus Project,2017-12-01T18:55:23Z,2017-04-07,238.0,22829,['nintendocore'],36,2013-08-01,4.32258064516129
1299,1299,7ENzCHnmJUr20nUjoZ0zZ1,Snarky Puppy,2012-04-20T17:52:11Z,2012-03-12,0.0,394066,"['contemporary jazz', 'funk rock', 'jazz funk', 'jazz fusion', 'progressive jazz fusion']",58,2016-02-01,13.666666666666666
1300,1300,7EWU4FhUJM1sZQgQKdENeT,Hopsin,2016-05-30T06:49:34Z,2013-11-26,916.0,1400567,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",71,2012-07-01,30.225806451612904
1301,1301,7EhUXju6pssa8o3CvFJTew,Cortex,2013-06-11T20:30:33Z,2013-01-01,161.0,19063,['jazz funk'],46,2011-12-01,67.16666666666667
1302,1302,7FeCvXxNn2D4Cf38i0zDul,Karl Blau,2017-10-02T20:22:44Z,2016-05-13,12.0,12825,['freak folk'],42,2016-05-01,27.096774193548388
1303,1303,7FjGU7aqZcwNk3ICLLmcSX,Jimetta Rose,2017-11-09T23:26:53Z,2016-08-19,447.0,1488,[],35,2015-08-01,42.7
1304,1304,7GJ7lI9jmrNOuxBEcNQHPT,Vinyl Williams,2017-06-21T20:54:40Z,2016-08-26,299.0,11033,"['neo-psychedelic', 'nu gaze']",35,2014-08-01,46.8
1305,1305,7GN9PivdemQRKjDt4z5Zv8,The Internet,2018-09-08T19:55:33Z,2018-07-20,50.0,690743,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",67,2018-12-01,28.266666666666666
1306,1306,7GRrLcUxwtQLvOpO7OHO80,Psychedelic Porn Crumpets,2018-06-10T15:39:51Z,2016-03-19,813.0,85031,"['australian garage punk', 'australian psych', 'neo-psychedelic']",55,2019-06-01,22.666666666666668
1307,1307,7GsGbCzO83SuMMGLtNcp05,Baast,2017-04-24T21:30:27Z,2017-01-20,94.0,203,[],3,2018-02-01,37.599999999999994
1308,1308,7HeVXdOdMhLslVputGTZFQ,Timber Timbre,2017-12-07T20:18:00Z,2017-02-15,295.0,137616,"['chamber pop', 'freak folk', 'indie folk', 'new weird america', 'stomp and holler', 'toronto indie']",54,2014-04-01,14.903225806451612
1309,1309,7HizNYe1mSfmvbXlx3la3m,Autolux,2017-10-03T19:25:23Z,2016-04-01,550.0,31337,"['dream pop', 'noise pop', 'nu gaze', 'shoegaze']",39,2016-04-01,15.870967741935484
1310,1310,7Hjbimq43OgxaBRpFXic4x,Saba,2018-04-04T20:19:03Z,2016-10-27,524.0,275087,"['alternative r&b', 'chicago rap', 'hip hop', 'pop rap', 'rap', 'underground hip hop']",71,2014-11-01,16.866666666666667
1311,1311,7IPimpFl8df3dGRlhuKKpm,IGBO,2019-10-15T18:26:40Z,2019-06-28,109.0,2158,['modern funk'],34,2019-06-01,
1312,1312,7IxX7YZFKExg98w2dxgsXj,Tidus,2017-12-01T18:58:45Z,2017-02-24,280.0,13034,['experimental hip hop'],41,2016-05-01,33.064516129032256
1313,1313,7J8tWZMxGDumku9QgEy8XR,MAE.SUN,2019-03-30T18:49:08Z,2017-11-03,512.0,560,[],16,,
1314,1314,7JFO7bnWWApOFvTMS3NFgh,Anchorsong,2016-11-14T18:25:01Z,2016-01-22,297.0,9014,['japanese electronic'],37,2012-02-01,30.333333333333336
1315,1315,7JgXEHI1oEiQICAMeCsKTj,Shamir,2016-10-26T19:59:20Z,2015-05-18,527.0,56636,['escape room'],41,2015-07-01,17.0
1316,1316,7K64vyGna9ILfEEWnLKFEV,Hector Plimmer,2018-05-01T21:52:31Z,2017-03-17,410.0,4651,"['indie jazz', 'uk contemporary jazz']",36,2015-11-01,42.58064516129032
1317,1317,7KIFh8WDiqlz1Dlopd03cy,August Greene,2018-11-14T22:32:32Z,2018-05-11,187.0,17018,"['jazz rap', 'neo r&b']",35,2018-03-01,12.8
1318,1318,7LBEORYDvYLNsDXnKfG6cC,Andreas Doif,2017-06-13T16:44:12Z,2017-05-12,32.0,414,[],10,2016-12-01,0.0
1319,1319,7LCDnUQYE07fnKbo46SVLB,Iglooghost,2017-08-29T21:38:57Z,2017-08-08,11.0,44845,"['escape room', 'fluxwork', 'hyperpop', 'vaporwave', 'wonky']",46,2018-08-01,79.12903225806451
1320,1320,7LOW1cB3NuRxZsxIo7g05p,Jon Bap,2016-08-10T23:27:41Z,2016-07-29,0.0,10921,['bedroom pop'],41,2019-02-01,77.45161290322581
1321,1321,7M1FPw29m5FbicYzS2xdpi,King Crimson,2017-06-21T18:21:57Z,2017-06-02,19.0,375462,"['album rock', 'art rock', 'classic rock', 'instrumental rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']",61,2019-10-01,64.9
1322,1322,7MNEVabc4cs19CbzAFZmXz,Terrace Martin,2016-04-09T23:55:17Z,2016-04-01,8.0,41696,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",54,2013-08-01,69.9
1323,1323,7MUlxi9xFh6lOnvKbJkgbi,Quite Sane,2018-06-15T21:10:40Z,2016-12-01,561.0,277,[],5,,
1324,1324,7Mws36yO3takBR2WMsXOkM,Damu The Fudgemunk,2019-04-12T12:36:56Z,2019-04-12,0.0,34714,"['alternative hip hop', 'chillhop', 'hip hop', 'jazz boom bap', 'jazz rap', 'turntablism', 'underground hip hop']",51,2012-02-01,12.600000000000001
1325,1325,7aFTOGFDEqDtJUCziLVsVC,Nao,2017-01-05T21:51:16Z,2016-02-12,160.0,324967,"['alternative r&b', 'electropop', 'indie r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'uk contemporary r&b']",68,2014-07-01,71.16129032258064
1326,1326,7aUSp5cOZlwEtd5zPC795k,Haywyre,2015-02-19T02:41:47Z,2015-01-23,27.0,67677,"['brostep', 'canadian electronic', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'vapor twitch']",55,2016-02-01,42.464285714285715
1327,1327,7b0GLgbefI2mC23tp2jK7v,M. Grig,2017-09-06T20:44:18Z,2017-08-25,12.0,225,[],11,,
1328,1328,7b10aYN6jh7Dai5c4tshD9,Roosevelt Collier,2018-01-19T22:46:39Z,2018-01-19,0.0,3545,[],39,2012-05-01,48.58064516129032
1329,1329,7bjmjTh6nb3Sslb0AHWhJP,Aoki Takamasa,2016-08-04T21:33:12Z,2012-02-01,1646.0,8394,"['glitch', 'j-ambient', 'japanese techno']",24,2013-05-01,13.161290322580646
1330,1330,7c59lOg1veety7jD83d31w,Pete Josef,2017-12-05T18:10:17Z,2015-10-23,419.0,9250,['indie jazz'],42,2012-08-01,59.516129032258064
1331,1331,7c5Qvy0cv7VGzRnUSwnSnj,Hookworms,2018-05-20T19:45:33Z,2018-02-02,107.0,19988,"['chamber psych', 'garage psych', 'neo-psychedelic']",31,2018-02-01,19.580645161290324
1332,1332,7c9O0hfRy2u32JVcWhoope,Lars Danielsson,2017-09-07T02:40:03Z,2014-08-29,1105.0,20103,"['contemporary jazz', 'dark jazz', 'jazz fusion', 'swedish jazz']",50,2012-01-01,30.6
1333,1333,7cfCmW2AFiMNdpJdY0vJsr,The Slow Revolt,2017-06-22T21:34:57Z,2016-09-09,286.0,1595,['vapor pop'],26,2017-04-01,0.0
1334,1334,7cfKXiA9YUupXEjCUWPtxY,Dom La Nena,2016-07-31T03:26:15Z,2014-02-11,901.0,17547,[],43,2015-03-01,29.0
